Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000107,-6.10700941086,80.6771392822,148.924057007,80.9079499599,94.3288573877,2.26202460385,
1000108,-15.8753824234,81.0115890503,150.557006836,82.5524398643,101.087427835,2.28079841065,
1000109,-25.6135387421,80.1870803833,152.198654175,84.178508108,107.714639517,2.29920733199,
1000110,-35.1873779297,78.2354431152,153.853973389,85.7842417056,114.216433852,2.31726787181,
1000111,-44.4631118774,75.1752853394,155.527114868,87.340092991,120.60258163,2.3350071712,
1000112,-53.2979888916,71.0192184448,157.220214844,88.7941721534,126.887229496,2.35246452638,
1000113,-61.5353736877,65.7849655151,158.932159424,90.079209048,133.088339052,2.3696898307,
1000114,-69.0119171143,59.515953064,160.65763855,91.1306390458,139.22547979,2.38673744386,
1000115,-75.6258163452,52.3433990479,162.390945435,91.9733413646,145.311471868,2.40364297741,
1000116,-81.3260421753,44.4259109497,164.130355835,92.6692327561,151.353579794,2.42042661054,
1000117,-86.0658950806,35.8998298645,165.876693726,93.253075447,157.357993404,2.43710553723,
1000118,-89.7918624878,26.8861408234,167.631759644,93.7306947451,163.330861006,2.45369683613,
1000119,-92.4377746582,17.5007095337,169.397033691,94.0798438452,169.279407844,2.47022057734,
1000120,-93.923500061,7.8657169342,171.172302246,94.2522857368,175.212878421,2.48670244006,
1000121,-94.1595306396,-1.87844920158,172.954147339,94.178265973,181.142878855,2.50317466349,
1000122,-93.1048126221,-11.5682296753,174.735321045,93.8207336958,187.082675484,2.51967409857,
1000123,-90.8359451294,-21.0492134094,176.510314941,93.2428995297,193.046750656,2.53624097405,
1000124,-87.4446411133,-30.1914024353,178.27796936,92.5099240106,199.0479012,2.55291083667,
1000125,-83.0128936768,-38.8784675598,180.039932251,91.6661101847,205.095690663,2.56971025184,
1000126,-77.6096038818,-46.997428894,181.799484253,90.7304190299,211.197505595,2.58665973776,
1000127,-71.2928695679,-54.4271888733,183.560272217,89.6938801696,217.359237417,2.60377565949,
1000128,-64.1168746948,-61.0287971497,185.324890137,88.5182902126,223.586464006,2.62107351113,
1000129,-56.1500358582,-66.64868927,187.092880249,87.1485760543,229.886608782,2.63857391328,
1000130,-47.5277709961,-71.2019042969,188.857803345,85.6072438019,236.276611664,2.65632392129,
1000131,-38.40883255,-74.6600494385,190.614379883,83.960475225,242.776463061,2.67437906406,
1000132,-28.9406890869,-77.0070419312,192.361053467,82.265715774,249.402839225,2.69278566451,
